Date of Production,Wellbore name,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,FLOW_KIND,WELL_TYPE,Calculated_GOR
2012-12-02,15/9-F-14 H,24.0,244.022,101.539,205.444,23.052,52.01125,38.578,88.101,9.009,1061.0,169619.0,3033.0,production,OP,159.86710650329877
2012-12-03,15/9-F-14 H,24.0,243.357,101.534,205.492,22.896,54.05974,37.864,87.743,8.124,1054.0,169305.0,3005.0,production,OP,160.63092979127134
2012-12-04,15/9-F-14 H,24.0,243.523,101.528,205.746,22.973,54.19711,37.777,87.955,8.256,1057.0,168470.0,3013.0,production,OP,159.38505203405865
2012-12-05,15/9-F-14 H,24.0,243.221,101.528,205.831,22.953,55.19775,37.39,87.975,7.947,1084.0,172523.0,3248.0,production,OP,159.1540590405904
2012-12-06,15/9-F-14 H,24.0,242.943,101.531,206.016,23.003,57.21829,36.927,87.348,7.247,1054.0,167849.0,3110.0,production,OP,159.2495256166983
2012-12-07,15/9-F-14 H,24.0,242.66,101.535,206.116,22.876,58.7252,36.544,87.172,6.847,1057.0,166730.0,3134.0,production,OP,157.73888363292338
2012-12-08,15/9-F-14 H,24.0,242.818,101.535,206.363,23.046,59.01998,36.455,87.42,6.769,1053.0,167185.0,3157.0,production,OP,158.7701804368471
2012-12-09,15/9-F-14 H,24.0,243.032,101.533,206.516,23.123,58.96472,36.516,88.001,6.782,1051.0,166834.0,3186.0,production,OP,158.7383444338725
2012-12-10,15/9-F-14 H,24.0,242.513,101.533,206.293,23.173,59.80854,36.219,88.376,6.517,1052.0,166767.0,3174.0,production,OP,158.52376425855513
2012-12-11,15/9-F-14 H,23.33,247.278,101.478,208.005,22.688,51.92849,39.273,87.177,9.564,902.0,147278.0,2881.0,production,OP,163.27937915742794
2012-12-12,15/9-F-14 H,11.29,243.961,101.524,206.832,23.18,27.28272,37.129,88.136,7.89,426.0,70994.0,1261.0,production,OP,166.65258215962442
2012-12-13,15/9-F-14 H,15.21,255.024,101.332,213.239,18.305,28.52109,41.786,74.013,14.422,421.0,69463.0,1811.0,production,OP,164.99524940617576
2012-12-14,15/9-F-14 H,23.46,242.193,101.558,206.781,22.952,61.10549,35.412,84.947,6.468,891.0,143309.0,3023.0,production,OP,160.84062850729518
2012-12-15,15/9-F-14 H,13.71,250.889,101.435,210.942,20.285,27.73982,39.947,78.812,10.924,478.0,77282.0,1732.0,production,OP,161.67782426778243
2012-12-16,15/9-F-14 H,24.0,240.948,101.526,206.442,23.252,66.01756,34.506,87.514,5.435,972.0,157319.0,3170.0,production,OP,161.8508230452675
2012-12-17,15/9-F-14 H,24.0,240.356,101.529,206.042,23.349,68.04595,34.313,87.62,5.216,988.0,159979.0,3172.0,production,OP,161.92206477732793
2012-12-18,15/9-F-14 H,24.0,240.374,101.493,206.055,23.201,68.14037,34.319,87.165,5.22,992.0,160916.0,3148.0,production,OP,162.21370967741936
2012-12-19,15/9-F-14 H,24.0,240.103,101.488,205.83,23.049,68.22492,34.272,85.82,5.082,999.0,162254.0,3140.0,production,OP,162.4164164164164
2012-12-20,15/9-F-14 H,24.0,240.091,101.483,205.808,22.84,68.2146,34.283,85.009,5.086,1037.0,167953.0,3090.0,production,OP,161.96046287367406
2012-12-21,15/9-F-14 H,24.0,240.598,101.473,206.193,22.823,68.23803,34.404,85.361,5.192,1038.0,168678.0,3097.0,production,OP,162.5028901734104
2012-12-22,15/9-F-14 H,24.0,241.02,101.467,206.583,22.73,68.25839,34.438,84.682,5.206,1042.0,168798.0,3128.0,production,OP,161.99424184261036
2012-12-23,15/9-F-14 H,24.0,241.717,101.459,206.982,22.606,66.04296,34.734,84.588,5.483,1040.0,168483.0,3056.0,production,OP,162.0028846153846
2012-12-24,15/9-F-14 H,24.0,242.118,101.449,206.97,22.995,62.93004,35.148,87.098,5.894,1039.0,168092.0,3371.0,production,OP,161.78248315688163
2012-12-25,15/9-F-14 H,24.0,241.846,101.441,206.798,23.105,62.9892,35.048,87.745,5.8,1044.0,168341.0,3348.0,production,OP,161.24616858237547
2012-12-26,15/9-F-14 H,24.0,241.646,101.433,206.638,23.041,63.09168,35.007,88.332,5.756,1041.0,167862.0,3328.0,production,OP,161.2507204610951
2012-12-27,15/9-F-14 H,24.0,241.636,101.418,206.67,22.892,63.23328,34.966,88.175,5.738,1039.0,167658.0,3322.0,production,OP,161.36477382098172
2012-12-28,15/9-F-14 H,24.0,241.736,101.402,206.944,22.637,63.25756,34.791,86.045,5.587,1035.0,168293.0,3326.0,production,OP,162.60193236714977
2012-12-29,15/9-F-14 H,24.0,241.907,101.393,207.105,22.731,63.1344,34.802,86.131,5.572,1039.0,169380.0,3291.0,production,OP,163.02213666987487
2012-12-30,15/9-F-14 H,24.0,242.0,101.402,207.298,22.75,64.48678,34.701,85.709,5.461,1035.0,168975.0,3335.0,production,OP,163.2608695652174
2012-12-31,15/9-F-14 H,24.0,242.232,101.405,207.594,22.821,65.21421,34.638,86.507,5.38,1035.0,168597.0,3381.0,production,OP,162.89565217391305
2013-01-01,15/9-F-14 H,24.0,242.398,101.389,207.675,22.862,65.19915,34.723,87.941,5.433,1030.0,166915.0,3387.0,production,OP,162.05339805825244
2013-01-02,15/9-F-14 H,24.0,242.784,101.367,207.869,22.827,65.20401,34.915,87.623,5.243,1005.0,164074.0,3350.0,production,OP,163.25771144278607
2013-01-03,15/9-F-14 H,24.0,242.162,101.365,207.626,22.802,65.22877,34.537,88.26,5.337,1038.0,167757.0,3337.0,production,OP,161.61560693641619
2013-01-04,15/9-F-14 H,24.0,241.912,101.358,207.516,22.797,65.78312,34.396,88.235,5.22,985.0,159034.0,3201.0,production,OP,161.45583756345178
2013-01-05,15/9-F-14 H,24.0,241.372,101.353,207.435,22.775,68.98315,33.936,87.706,4.745,989.0,160442.0,3189.0,production,OP,162.22649140546005
2013-01-06,15/9-F-14 H,24.0,241.231,101.357,207.541,22.812,71.911,33.689,88.375,4.482,984.0,161396.0,3210.0,production,OP,164.02032520325204
2013-01-07,15/9-F-14 H,24.0,234.607,98.497,201.057,22.81,75.15883,33.551,87.617,4.325,987.0,160843.0,3226.0,production,OP,162.96149949341438
2013-01-08,15/9-F-14 H,24.0,241.641,101.355,208.048,22.898,73.7055,33.592,88.314,4.367,990.0,160154.0,3315.0,production,OP,161.77171717171717
2013-01-09,15/9-F-14 H,24.0,241.802,101.333,208.165,22.765,75.32041,33.638,88.421,4.424,992.0,160039.0,3299.0,production,OP,161.3296370967742
2013-01-10,15/9-F-14 H,24.0,241.841,101.319,208.256,22.677,75.30807,33.585,88.083,4.379,988.0,160249.0,3281.0,production,OP,162.19534412955466
2013-01-11,15/9-F-14 H,24.0,242.329,101.3,208.422,22.645,75.25967,33.907,87.729,4.238,964.0,156953.0,3251.0,production,OP,162.8143153526971
2013-01-12,15/9-F-14 H,24.0,241.791,101.297,208.269,22.391,75.33502,33.521,86.996,4.275,978.0,159381.0,3259.0,production,OP,162.96625766871165
2013-01-13,15/9-F-14 H,24.0,241.539,101.283,208.138,22.365,75.45428,33.401,87.099,4.196,974.0,159458.0,3281.0,production,OP,163.71457905544148
2013-01-14,15/9-F-14 H,24.0,241.334,101.265,208.003,22.157,75.51817,33.331,86.144,4.124,976.0,158238.0,3180.0,production,OP,162.12909836065575
2013-01-15,15/9-F-14 H,24.0,241.711,101.26,208.17,22.364,75.51299,33.541,87.884,4.225,958.0,156113.0,3190.0,production,OP,162.95720250521921
2013-01-16,15/9-F-14 H,24.0,241.869,101.257,208.394,22.475,75.51904,33.475,88.12,4.251,966.0,167491.0,3206.0,production,OP,173.38612836438924
2013-01-17,15/9-F-14 H,24.0,242.009,101.255,208.657,22.364,76.16266,33.351,87.105,4.171,960.0,152150.0,3292.0,production,OP,158.48958333333334
2013-01-18,15/9-F-14 H,24.0,242.146,101.255,208.83,22.15,77.33557,33.316,85.262,4.093,964.0,151121.0,3297.0,production,OP,156.76452282157678
2013-01-19,15/9-F-14 H,24.0,242.116,101.257,208.873,22.262,77.21545,33.243,87.319,4.226,955.0,149673.0,3210.0,production,OP,156.72565445026177
2013-01-20,15/9-F-14 H,24.0,242.214,101.257,208.979,22.39,77.44728,33.236,87.966,4.23,952.0,149278.0,3234.0,production,OP,156.8046218487395
2013-01-21,15/9-F-14 H,24.0,242.466,101.247,209.121,22.094,77.30536,33.345,87.015,4.132,950.0,149287.0,3231.0,production,OP,157.1442105263158
2013-01-22,15/9-F-14 H,24.0,242.151,101.243,209.013,22.105,77.33098,33.138,86.984,4.189,957.0,150295.0,3059.0,production,OP,157.0480668756531
2013-01-23,15/9-F-14 H,24.0,242.361,101.23,209.137,22.332,77.29732,33.224,88.007,4.264,959.0,151841.0,3088.0,production,OP,158.33263816475494
2013-01-24,15/9-F-14 H,24.0,242.369,101.221,209.143,22.471,77.17637,33.227,88.201,4.271,961.0,150485.0,3131.0,production,OP,156.59209157127992
2013-01-25,15/9-F-14 H,24.0,242.343,101.213,209.266,22.117,77.23511,33.077,86.011,4.122,960.0,150245.0,3087.0,production,OP,156.50520833333334
2013-01-26,15/9-F-14 H,24.0,242.399,101.206,209.277,22.178,77.21861,33.123,86.964,4.15,956.0,149822.0,3514.0,production,OP,156.71757322175733
2013-01-27,15/9-F-14 H,24.0,242.462,101.199,209.35,22.132,77.11667,33.112,86.238,4.127,955.0,148848.0,3078.0,production,OP,155.86178010471204
2013-01-28,15/9-F-14 H,24.0,242.522,101.192,209.411,22.118,77.04036,33.111,85.86,4.126,956.0,149035.0,3069.0,production,OP,155.89435146443515
2013-01-29,15/9-F-14 H,24.0,242.317,101.189,209.37,22.197,80.31867,32.947,87.213,3.957,957.0,150964.0,3070.0,production,OP,157.7471264367816
2013-01-30,15/9-F-14 H,24.0,242.05,101.186,209.348,21.987,85.40972,32.702,85.472,3.696,965.0,152504.0,3126.0,production,OP,158.03523316062177
2013-01-31,15/9-F-14 H,24.0,242.014,101.181,209.326,22.337,87.36336,32.688,88.48,3.697,973.0,150630.0,3134.0,production,OP,154.8098663926002
2013-02-01,15/9-F-14 H,24.0,241.871,101.178,209.259,22.356,89.36781,32.611,88.495,3.621,972.0,152750.0,3129.0,production,OP,157.15020576131687
2013-02-02,15/9-F-14 H,24.0,241.816,101.173,209.279,22.141,89.98196,32.537,88.111,3.565,961.0,151088.0,3166.0,production,OP,157.21956295525493
2013-02-03,15/9-F-14 H,24.0,241.74,101.168,209.254,22.12,90.00188,32.486,87.461,3.508,963.0,149201.0,3152.0,production,OP,154.93354101765317
2013-02-04,15/9-F-14 H,24.0,241.777,101.159,209.316,21.992,90.10061,32.461,87.08,3.471,963.0,148030.0,3150.0,production,OP,153.71754932502597
2013-02-05,15/9-F-14 H,24.0,241.761,101.152,209.316,22.046,91.27405,32.444,87.388,3.447,961.0,147975.0,3147.0,production,OP,153.98022892819978
2013-02-06,15/9-F-14 H,24.0,241.551,101.15,209.245,22.06,96.71929,32.306,88.156,3.34,962.0,149137.0,3287.0,production,OP,155.02806652806652
2013-02-07,15/9-F-14 H,24.0,241.619,101.15,209.34,22.125,98.98542,32.279,88.201,3.308,1004.0,147594.0,3348.0,production,OP,147.00597609561754
2013-02-08,15/9-F-14 H,24.0,241.817,101.146,209.499,22.305,99.13053,32.318,88.474,3.348,978.0,151361.0,3362.0,production,OP,154.76584867075664
2013-02-09,15/9-F-14 H,24.0,241.968,101.14,209.721,22.192,97.19594,32.247,88.038,3.284,980.0,154021.0,3390.0,production,OP,157.1642857142857
2013-02-10,15/9-F-14 H,24.0,241.868,101.13,209.688,21.875,99.18064,32.179,86.696,3.221,966.0,151560.0,3373.0,production,OP,156.8944099378882
2013-02-11,15/9-F-14 H,24.0,241.795,101.117,209.666,21.768,99.05895,32.129,85.703,3.181,964.0,145350.0,3363.0,production,OP,150.7780082987552
2013-02-12,15/9-F-14 H,24.0,241.795,101.109,209.631,21.918,99.05159,32.165,87.083,3.219,961.0,148446.0,3344.0,production,OP,154.4703433922997
2013-02-13,15/9-F-14 H,24.0,241.924,101.109,209.794,21.838,96.98227,32.13,86.021,3.188,952.0,151377.0,3347.0,production,OP,159.0094537815126
2013-02-14,15/9-F-14 H,24.0,242.16,101.109,210.032,21.671,96.97516,32.127,84.949,3.171,953.0,151676.0,3375.0,production,OP,159.1563483735572
2013-02-15,15/9-F-14 H,24.0,242.325,101.098,210.127,21.927,96.9641,32.197,86.615,3.237,959.0,154866.0,3383.0,production,OP,161.48696558915537
2013-02-16,15/9-F-14 H,24.0,242.206,101.088,210.061,22.012,99.02501,32.145,87.191,3.198,964.0,154610.0,3386.0,production,OP,160.38381742738588
2013-02-17,15/9-F-14 H,24.0,242.091,101.079,209.966,21.965,96.94552,32.125,87.561,3.186,964.0,154694.0,3310.0,production,OP,160.47095435684648
2013-02-18,15/9-F-14 H,24.0,242.066,101.07,209.882,22.002,98.99266,32.184,87.673,3.232,967.0,153914.0,3360.0,production,OP,159.1664943123061
2013-02-19,15/9-F-14 H,24.0,242.397,101.066,210.152,21.948,99.00143,32.246,86.87,3.187,956.0,152840.0,3350.0,production,OP,159.8744769874477
2013-02-20,15/9-F-14 H,24.0,244.244,101.041,210.853,21.798,99.03284,33.392,86.378,2.906,913.0,146305.0,3283.0,production,OP,160.24644030668128
2013-02-21,15/9-F-14 H,24.0,242.732,101.061,210.38,21.96,99.03918,32.353,87.517,3.181,959.0,152534.0,3383.0,production,OP,159.05526590198124
2013-02-22,15/9-F-14 H,19.92,248.29,100.994,212.554,21.364,72.03672,35.736,85.818,5.861,711.0,121901.0,2612.0,production,OP,171.45007032348803
2013-02-23,15/9-F-14 H,24.0,244.2,101.022,210.969,22.031,100.0,33.231,87.752,4.141,923.0,148240.0,3313.0,production,OP,160.60671722643553
2013-02-24,15/9-F-14 H,24.0,242.664,101.041,210.372,22.418,99.92174,32.293,88.388,3.155,944.0,151902.0,3358.0,production,OP,160.91313559322035
2013-02-25,15/9-F-14 H,24.0,242.269,101.029,210.165,22.421,99.99932,32.105,88.503,3.182,951.0,151700.0,3360.0,production,OP,159.51629863301787
2013-02-26,15/9-F-14 H,24.0,242.287,101.012,210.178,22.411,100.0,32.109,88.493,3.188,952.0,151415.0,3351.0,production,OP,159.04936974789916
2013-02-27,15/9-F-14 H,24.0,242.297,101.02,210.169,22.363,100.0,32.127,88.483,3.203,946.0,150920.0,3365.0,production,OP,159.53488372093022
2013-02-28,15/9-F-14 H,24.0,242.268,101.027,210.144,22.29,100.0,32.124,88.331,3.197,944.0,150922.0,3372.0,production,OP,159.875
2013-03-01,15/9-F-14 H,24.0,242.454,101.022,210.289,22.221,100.0,32.165,88.198,3.235,936.0,151346.0,3412.0,production,OP,161.69444444444446
2013-03-02,15/9-F-14 H,24.0,242.26,101.004,210.149,22.107,100.0,32.111,88.04,3.182,940.0,151580.0,3374.0,production,OP,161.25531914893617
2013-03-03,15/9-F-14 H,24.0,242.472,101.001,210.338,22.142,100.0,32.134,87.9,3.199,937.0,151079.0,3386.0,production,OP,161.23692636072573
2013-03-04,15/9-F-14 H,24.0,242.573,101.004,210.483,22.144,100.0,32.091,87.419,3.152,940.0,151102.0,3383.0,production,OP,160.7468085106383
2013-03-05,15/9-F-14 H,24.0,242.832,100.994,210.711,22.145,100.0,32.12,87.844,3.174,941.0,151795.0,3292.0,production,OP,161.3124335812965
2013-03-06,15/9-F-14 H,24.0,242.961,100.985,210.727,22.041,100.0,32.234,87.21,3.217,926.0,151062.0,3241.0,production,OP,163.133909287257
2013-03-07,15/9-F-14 H,2.19,249.733,100.967,211.77,21.946,9.23416,37.963,86.455,9.919,43.0,7643.0,146.0,production,OP,177.74418604651163
2013-03-10,15/9-F-14 H,10.98,259.16,100.772,217.926,15.394,20.50801,41.234,72.669,12.589,187.0,32262.0,1046.0,production,OP,172.524064171123
2013-03-11,15/9-F-14 H,15.19,243.204,101.02,210.201,21.15,55.351,33.002,86.754,4.512,512.0,86099.0,2666.0,production,OP,168.162109375
2013-03-13,15/9-F-14 H,19.98,251.075,100.928,213.862,18.832,49.60005,37.213,81.106,8.684,540.0,92381.0,1925.0,production,OP,171.07592592592593
2013-03-14,15/9-F-14 H,15.69,243.694,100.993,210.404,22.208,63.65894,33.29,87.659,4.498,537.0,72956.0,2085.0,production,OP,135.8584729981378
2013-03-15,15/9-F-14 H,16.81,250.76,100.887,213.457,19.698,39.82264,37.303,81.026,8.748,504.0,87862.0,2185.0,production,OP,174.3293650793651
2013-03-16,15/9-F-14 H,12.03,242.8,101.046,209.064,22.166,48.37608,33.736,85.162,5.493,446.0,69150.0,1768.0,production,OP,155.04484304932734
2013-03-17,15/9-F-14 H,10.48,255.387,100.84,215.103,17.471,20.30279,40.284,73.888,12.092,294.0,49992.0,1249.0,production,OP,170.0408163265306
2013-03-18,15/9-F-14 H,24.0,241.856,101.072,208.963,21.803,92.49732,32.893,84.967,4.229,923.0,92377.0,3572.0,production,OP,100.08342361863488
2013-03-19,15/9-F-14 H,24.0,241.144,101.046,208.748,22.33,100.0,32.396,86.397,3.808,928.0,85093.0,3382.0,production,OP,91.69504310344827
2013-03-20,15/9-F-14 H,2.16,245.559,101.021,211.83,22.456,10.67797,33.728,85.712,6.901,90.0,10543.0,202.0,production,OP,117.14444444444445
2013-03-22,15/9-F-14 H,17.98,249.484,100.927,210.501,17.916,42.34681,38.983,77.203,10.969,613.0,82588.0,2199.0,production,OP,134.72756933115824
2013-03-23,15/9-F-14 H,24.0,240.045,101.126,207.434,21.91,99.98962,32.612,85.541,3.773,991.0,104642.0,3391.0,production,OP,105.59233097880929
2013-03-24,15/9-F-14 H,24.0,241.046,101.045,208.501,22.321,100.0,32.545,86.889,3.705,954.0,97663.0,3416.0,production,OP,102.37211740041928
2013-03-25,15/9-F-14 H,11.0,248.651,100.971,210.931,20.22,38.57977,37.72,82.58,8.814,438.0,68257.0,1670.0,production,OP,155.837899543379
2013-03-26,15/9-F-14 H,24.0,240.124,101.105,207.078,22.377,97.74083,33.046,87.976,4.05,885.0,142455.0,3429.0,production,OP,160.96610169491527
2013-03-27,15/9-F-14 H,24.0,240.508,101.065,207.549,22.672,100.0,32.959,88.131,3.915,919.0,148242.0,3468.0,production,OP,161.30794341675735
2013-03-28,15/9-F-14 H,14.83,244.183,101.018,209.17,21.967,58.93317,35.013,85.458,6.121,594.0,95880.0,2323.0,production,OP,161.41414141414143
2013-03-29,15/9-F-14 H,24.0,243.021,101.053,208.536,21.921,86.06624,34.485,87.164,5.666,909.0,147355.0,3574.0,production,OP,162.1067106710671
2013-03-30,15/9-F-14 H,24.0,240.42,101.098,207.38,22.863,97.91667,33.04,88.249,4.217,971.0,155501.0,3543.0,production,OP,160.14521112255406
2013-03-31,15/9-F-14 H,23.0,241.712,101.076,208.002,22.915,79.77891,33.709,88.231,4.912,920.0,146889.0,3290.0,production,OP,159.66195652173914
2013-04-01,15/9-F-14 H,21.69,242.67,101.081,208.546,22.955,66.72312,34.124,88.229,5.581,879.0,140622.0,3125.0,production,OP,159.97952218430035
2013-04-03,15/9-F-14 H,14.48,253.093,100.947,212.492,18.698,30.30538,40.601,80.083,11.318,474.0,75415.0,1760.0,production,OP,159.10337552742615
2013-04-04,15/9-F-14 H,24.0,241.902,101.141,207.929,22.64,75.71153,33.974,88.025,4.972,982.0,150746.0,3299.0,production,OP,153.5091649694501
2013-04-05,15/9-F-14 H,12.53,242.864,101.11,208.554,22.911,39.96249,34.31,88.0,5.487,463.0,76682.0,2126.0,production,OP,165.61987041036718
2013-04-10,15/9-F-14 H,6.31,261.572,100.808,216.583,13.52,11.46654,44.989,68.941,14.978,94.0,17514.0,393.0,production,OP,186.31914893617022
2013-04-11,15/9-F-14 H,24.0,243.227,101.145,206.747,20.831,59.11393,36.48,85.962,7.392,934.0,148427.0,3334.0,production,OP,158.9154175588865
2013-04-12,15/9-F-14 H,24.0,242.803,101.204,213.682,17.416,66.20072,29.122,86.402,8.562,963.0,153883.0,3406.0,production,OP,159.79543094496364
2013-04-13,15/9-F-14 H,24.0,242.411,101.157,208.047,22.755,71.85809,34.364,87.784,5.318,999.0,158800.0,3454.0,production,OP,158.95895895895896
2013-04-14,15/9-F-14 H,24.0,242.498,101.188,208.006,22.507,70.3691,34.492,85.388,5.434,1023.0,162631.0,3470.0,production,OP,158.9745845552297
2013-04-15,15/9-F-14 H,24.0,242.573,101.135,208.323,22.591,72.80985,34.25,86.487,5.182,1029.0,163353.0,3478.0,production,OP,158.74927113702623
2013-04-16,15/9-F-14 H,22.33,247.821,101.048,210.003,21.77,57.51934,37.818,84.024,8.655,898.0,185569.0,3135.0,production,OP,206.64699331848553
2013-04-17,15/9-F-14 H,24.0,237.361,98.937,202.964,22.484,70.1507,34.396,86.047,5.393,1043.0,165552.0,3413.0,production,OP,158.7267497603068
2013-04-18,15/9-F-14 H,24.0,242.47,101.075,208.137,22.452,70.20959,34.332,86.407,5.278,1040.0,164157.0,3392.0,production,OP,157.84326923076924
2013-04-19,15/9-F-14 H,24.0,242.652,101.067,208.269,22.545,70.24531,34.383,87.801,5.341,1029.0,163366.0,3408.0,production,OP,158.76190476190476
2013-04-20,15/9-F-14 H,24.0,242.647,101.057,208.58,22.622,73.67457,34.068,87.46,5.028,1035.0,163268.0,3431.0,production,OP,157.74685990338165
2013-04-21,15/9-F-14 H,24.0,242.262,101.062,208.746,22.433,79.40572,33.517,86.587,4.468,1031.0,163156.0,3456.0,production,OP,158.2502424830262
2013-04-22,15/9-F-14 H,24.0,242.447,101.061,209.088,22.531,82.01954,33.359,86.661,4.257,1025.0,162084.0,3472.0,production,OP,158.13073170731707
2013-04-23,15/9-F-14 H,24.0,242.64,101.059,209.403,22.585,85.2511,33.237,86.898,4.121,1022.0,161047.0,3501.0,production,OP,157.5802348336595
2013-04-24,15/9-F-14 H,24.0,242.863,101.042,209.798,22.723,88.66312,33.065,88.012,3.995,1011.0,160707.0,3533.0,production,OP,158.95845697329378
2013-04-25,15/9-F-14 H,24.0,242.368,101.037,209.647,22.638,94.69945,32.721,87.746,3.678,1011.0,160745.0,3541.0,production,OP,158.99604352126607
2013-04-26,15/9-F-14 H,24.0,242.197,101.024,209.619,22.73,99.9999,32.579,88.537,3.532,1013.0,159708.0,3553.0,production,OP,157.6584402764067
2013-04-27,15/9-F-14 H,24.0,242.262,101.007,209.748,22.629,100.0,32.513,88.449,3.484,1004.0,160085.0,3531.0,production,OP,159.44721115537848
2013-04-28,15/9-F-14 H,24.0,242.595,101.0,210.109,22.454,100.0,32.486,86.665,3.355,1015.0,159577.0,3505.0,production,OP,157.21871921182267
2013-04-29,15/9-F-14 H,24.0,242.612,100.989,210.042,22.432,99.99861,32.57,87.329,3.316,977.0,155870.0,3509.0,production,OP,159.53940634595702
2013-04-30,15/9-F-14 H,24.0,247.075,100.91,211.349,22.375,66.09096,35.726,88.08,6.699,882.0,143293.0,3223.0,production,OP,162.4637188208617
2013-05-01,15/9-F-14 H,24.0,242.724,100.979,210.396,22.375,100.0,32.328,87.104,3.317,945.0,153530.0,3513.0,production,OP,162.46560846560845
2013-05-02,15/9-F-14 H,24.0,243.156,100.98,210.752,22.591,100.0,32.404,88.221,3.39,946.0,152445.0,3546.0,production,OP,161.14693446088796
2013-05-03,15/9-F-14 H,24.0,243.305,100.98,210.945,22.448,100.0,32.36,87.244,3.334,945.0,151248.0,3571.0,production,OP,160.05079365079365
2013-05-04,15/9-F-14 H,24.0,243.461,100.976,211.11,22.463,100.0,32.352,87.204,3.315,943.0,152919.0,3502.0,production,OP,162.16224814422057
2013-05-05,15/9-F-14 H,24.0,243.831,100.962,211.454,22.538,100.0,32.378,87.727,3.347,949.0,153774.0,3457.0,production,OP,162.03793466807164
2013-05-06,15/9-F-14 H,24.0,243.937,100.96,211.603,22.532,100.0,32.333,87.717,3.318,946.0,153536.0,3497.0,production,OP,162.3002114164905
2013-05-07,15/9-F-14 H,24.0,244.093,100.954,211.74,22.637,100.0,32.352,88.218,3.333,941.0,153076.0,3539.0,production,OP,162.67375132837407
2013-05-08,15/9-F-14 H,24.0,244.44,100.941,212.056,22.594,100.0,32.385,87.594,3.358,937.0,153542.0,3589.0,production,OP,163.86552828175027
